YEARID,MONTHID,ENTERPRISEID,ENTEPRISENAME,PORTFOLIOID,PORTFOLIONAME,NETINCOME
2024,12,188,Entity_0188,1.0,L2-ALL,-8948.17
2024,1,189,Entity_0189,1.0,L2-ALL,-11806.32
2024,2,189,Entity_0189,1.0,L2-ALL,-12824.45
2024,3,189,Entity_0189,1.0,L2-ALL,-12812.27
2024,4,189,Entity_0189,1.0,L2-ALL,-12120.14
2024,5,189,Entity_0189,1.0,L2-ALL,-12209.05
2024,6,189,Entity_0189,1.0,L2-ALL,-12886.0
2024,7,189,Entity_0189,1.0,L2-ALL,-9708.19
2024,8,189,Entity_0189,1.0,L2-ALL,-12920.06
2024,9,189,Entity_0189,1.0,L2-ALL,-12938.15
2024,10,189,Entity_0189,1.0,L2-ALL,-12954.3
2024,11,189,Entity_0189,1.0,L2-ALL,-12967.49
2024,12,189,Entity_0189,1.0,L2-ALL,-12837.03
2024,1,190,Entity_0190,1.0,L2-ALL,-14824.99
2024,2,190,Entity_0190,1.0,L2-ALL,-13761.1
2024,3,190,Entity_0190,1.0,L2-ALL,-15573.56
2024,4,190,Entity_0190,1.0,L2-ALL,-14995.3
2024,5,190,Entity_0190,1.0,L2-ALL,-15308.61
2024,6,190,Entity_0190,1.0,L2-ALL,-15028.79
2024,7,190,Entity_0190,1.0,L2-ALL,-10541.81
2024,8,190,Entity_0190,1.0,L2-ALL,-14923.74
2024,9,190,Entity_0190,1.0,L2-ALL,-15078.96
2024,10,190,Entity_0190,1.0,L2-ALL,-15368.32
2024,11,190,Entity_0190,1.0,L2-ALL,-15112.96
2024,12,190,Entity_0190,1.0,L2-ALL,-15352.82
2024,1,192,Entity_0192,1.0,L2-ALL,-4684.06
2024,2,192,Entity_0192,1.0,L2-ALL,-5120.0
2024,3,192,Entity_0192,1.0,L2-ALL,-5285.39
2024,4,192,Entity_0192,1.0,L2-ALL,-4832.19
2024,5,192,Entity_0192,1.0,L2-ALL,-12822.95
2024,6,192,Entity_0192,1.0,L2-ALL,-5156.38
2024,7,192,Entity_0192,1.0,L2-ALL,-2076.09
2024,8,192,Entity_0192,1.0,L2-ALL,-5086.86
2024,9,192,Entity_0192,1.0,L2-ALL,-1649.97
2024,10,192,Entity_0192,1.0,L2-ALL,-9575.11
2024,11,192,Entity_0192,1.0,L2-ALL,-9091.19
2024,12,192,Entity_0192,1.0,L2-ALL,-9007.29
2024,1,193,Entity_0193,1.0,L2-ALL,38323.71
2024,2,193,Entity_0193,1.0,L2-ALL,-204.97
2024,3,193,Entity_0193,1.0,L2-ALL,-3266.41
2024,4,193,Entity_0193,1.0,L2-ALL,-3784.12
2024,5,193,Entity_0193,1.0,L2-ALL,-3381.19
2024,6,193,Entity_0193,1.0,L2-ALL,-3531.87
2024,7,193,Entity_0193,1.0,L2-ALL,-1757.71
2024,8,193,Entity_0193,1.0,L2-ALL,33.42
2024,9,193,Entity_0193,1.0,L2-ALL,-3365.68
2024,10,193,Entity_0193,1.0,L2-ALL,-3370.85
2024,11,193,Entity_0193,1.0,L2-ALL,-530.31
2024,12,193,Entity_0193,1.0,L2-ALL,-7916.67
2024,1,196,Entity_0196,1.0,L2-ALL,-21041.88
2024,2,196,Entity_0196,1.0,L2-ALL,-11676.54
2024,3,196,Entity_0196,1.0,L2-ALL,-12164.74
2024,4,196,Entity_0196,1.0,L2-ALL,-11715.62
2024,5,196,Entity_0196,1.0,L2-ALL,-11960.23
2024,6,196,Entity_0196,1.0,L2-ALL,-11743.4
2024,7,196,Entity_0196,1.0,L2-ALL,-12100.27
2024,8,196,Entity_0196,1.0,L2-ALL,-11771.36
2024,9,196,Entity_0196,1.0,L2-ALL,-11785.05
2024,10,196,Entity_0196,1.0,L2-ALL,-11998.62
2024,11,196,Entity_0196,1.0,L2-ALL,-11813.25
2024,12,196,Entity_0196,1.0,L2-ALL,-10055.0
2024,1,198,Entity_0198,1.0,L2-ALL,33.28
2024,2,198,Entity_0198,1.0,L2-ALL,-8922.08
2024,3,198,Entity_0198,1.0,L2-ALL,-9207.0
2024,4,198,Entity_0198,1.0,L2-ALL,-8796.13
2024,5,198,Entity_0198,1.0,L2-ALL,-4523.58
2024,6,198,Entity_0198,1.0,L2-ALL,-13516.07
2024,7,198,Entity_0198,1.0,L2-ALL,-3023.56
2024,8,198,Entity_0198,1.0,L2-ALL,-9012.43
2024,9,198,Entity_0198,1.0,L2-ALL,-9015.44
2024,10,198,Entity_0198,1.0,L2-ALL,-9171.92
2024,11,198,Entity_0198,1.0,L2-ALL,-9032.03
2024,12,198,Entity_0198,1.0,L2-ALL,-9144.25
2024,1,200,Entity_0200,1.0,L2-ALL,66.57
2024,2,200,Entity_0200,1.0,L2-ALL,-17844.15
2024,3,200,Entity_0200,1.0,L2-ALL,-18413.99
2024,4,200,Entity_0200,1.0,L2-ALL,-17592.26
2024,5,200,Entity_0200,1.0,L2-ALL,-9047.15
2024,6,200,Entity_0200,1.0,L2-ALL,-27032.14
2024,7,200,Entity_0200,1.0,L2-ALL,-6047.12
2024,8,200,Entity_0200,1.0,L2-ALL,-18024.86
2024,9,200,Entity_0200,1.0,L2-ALL,-18030.88
2024,10,200,Entity_0200,1.0,L2-ALL,-18343.84
2024,11,200,Entity_0200,1.0,L2-ALL,-18064.07
2024,12,200,Entity_0200,1.0,L2-ALL,-18288.5
2024,1,201,Entity_0201,1.0,L2-ALL,-9846.95
2024,2,201,Entity_0201,1.0,L2-ALL,-9858.19
2024,3,201,Entity_0201,1.0,L2-ALL,-10125.37
2024,4,201,Entity_0201,1.0,L2-ALL,-9811.98
2024,5,201,Entity_0201,1.0,L2-ALL,-10089.89
2024,6,201,Entity_0201,1.0,L2-ALL,-9905.31
2024,7,201,Entity_0201,1.0,L2-ALL,-7824.21
2024,8,201,Entity_0201,1.0,L2-ALL,-7247.78
2024,9,201,Entity_0201,1.0,L2-ALL,-9190.27
2024,10,201,Entity_0201,1.0,L2-ALL,-10105.22
2024,11,201,Entity_0201,1.0,L2-ALL,-9963.95
2024,12,201,Entity_0201,1.0,L2-ALL,-10169.46
2024,1,211,Entity_0211,1.0,L2-ALL,-119163.82
2024,2,211,Entity_0211,1.0,L2-ALL,-29300.76
2024,3,211,Entity_0211,1.0,L2-ALL,-4109.04
2024,4,211,Entity_0211,1.0,L2-ALL,-63158.67
2024,5,211,Entity_0211,1.0,L2-ALL,-62010.24
2024,6,211,Entity_0211,1.0,L2-ALL,-66697.16
2024,7,211,Entity_0211,1.0,L2-ALL,44222.26
2024,8,211,Entity_0211,1.0,L2-ALL,-56600.7
2024,9,211,Entity_0211,1.0,L2-ALL,-66573.65
2024,10,211,Entity_0211,1.0,L2-ALL,34568.41
2024,11,211,Entity_0211,1.0,L2-ALL,-61405.18
2024,12,211,Entity_0211,1.0,L2-ALL,-182146.48
2024,1,212,Entity_0212,1.0,L2-ALL,-190662.11
2024,2,212,Entity_0212,1.0,L2-ALL,-46881.21
2024,3,212,Entity_0212,1.0,L2-ALL,-6574.47
2024,4,212,Entity_0212,1.0,L2-ALL,-101053.87
2024,5,212,Entity_0212,1.0,L2-ALL,-99216.38
2024,6,212,Entity_0212,1.0,L2-ALL,-106715.46
2024,7,212,Entity_0212,1.0,L2-ALL,70755.62
2024,8,212,Entity_0212,1.0,L2-ALL,-90561.12
2024,9,212,Entity_0212,1.0,L2-ALL,-106517.84
2024,10,212,Entity_0212,1.0,L2-ALL,55309.45
2024,11,212,Entity_0212,1.0,L2-ALL,-98248.29
2024,12,212,Entity_0212,1.0,L2-ALL,-291434.37
2024,1,214,Entity_0214,1.0,L2-ALL,-13591.47
2024,2,214,Entity_0214,1.0,L2-ALL,-12424.34
2024,3,214,Entity_0214,1.0,L2-ALL,12219.24
2024,4,214,Entity_0214,1.0,L2-ALL,-12509.71
2024,5,214,Entity_0214,1.0,L2-ALL,-12813.16
2024,6,214,Entity_0214,1.0,L2-ALL,-12619.57
2024,7,214,Entity_0214,1.0,L2-ALL,-11149.41
2024,8,214,Entity_0214,1.0,L2-ALL,-12606.25
2024,9,214,Entity_0214,1.0,L2-ALL,12389.37
2024,10,214,Entity_0214,1.0,L2-ALL,-12705.1
2024,11,214,Entity_0214,1.0,L2-ALL,-12582.67
2024,12,214,Entity_0214,1.0,L2-ALL,-52163.27
2024,1,215,Entity_0215,1.0,L2-ALL,-8562.08
2024,2,215,Entity_0215,1.0,L2-ALL,-8599.37
2024,3,215,Entity_0215,1.0,L2-ALL,-8841.49
2024,4,215,Entity_0215,1.0,L2-ALL,-8150.53
2024,5,215,Entity_0215,1.0,L2-ALL,-8739.0
2024,6,215,Entity_0215,1.0,L2-ALL,-8647.56
2024,7,215,Entity_0215,1.0,L2-ALL,-7190.78
2024,8,215,Entity_0215,1.0,L2-ALL,-8665.76
2024,9,215,Entity_0215,1.0,L2-ALL,-7858.85
2024,10,215,Entity_0215,1.0,L2-ALL,-8786.28
2024,11,215,Entity_0215,1.0,L2-ALL,-8691.63
2024,12,215,Entity_0215,1.0,L2-ALL,-8768.53
2024,1,216,Entity_0216,1.0,L2-ALL,-13055.97
2024,2,216,Entity_0216,1.0,L2-ALL,-12982.99
2024,3,216,Entity_0216,1.0,L2-ALL,-13441.96
2024,4,216,Entity_0216,1.0,L2-ALL,-13006.45
2024,5,216,Entity_0216,1.0,L2-ALL,-13243.66
2024,6,216,Entity_0216,1.0,L2-ALL,-12830.42
2024,7,216,Entity_0216,1.0,L2-ALL,-11648.01
2024,8,216,Entity_0216,1.0,L2-ALL,-12983.85
2024,9,216,Entity_0216,1.0,L2-ALL,-13073.83
2024,10,216,Entity_0216,1.0,L2-ALL,-13309.06
2024,11,216,Entity_0216,1.0,L2-ALL,-13101.19
2024,12,216,Entity_0216,1.0,L2-ALL,-13173.61
2024,1,218,Entity_0218,1.0,L2-ALL,-17124.16
2024,2,218,Entity_0218,1.0,L2-ALL,-17198.74
2024,3,218,Entity_0218,1.0,L2-ALL,-17682.98
2024,4,218,Entity_0218,1.0,L2-ALL,-16301.07
2024,5,218,Entity_0218,1.0,L2-ALL,-17478.0
2024,6,218,Entity_0218,1.0,L2-ALL,-17295.13
2024,7,218,Entity_0218,1.0,L2-ALL,-14381.55
2024,8,218,Entity_0218,1.0,L2-ALL,-17331.52
2024,9,218,Entity_0218,1.0,L2-ALL,-15717.7
2024,10,218,Entity_0218,1.0,L2-ALL,-17572.57
2024,11,218,Entity_0218,1.0,L2-ALL,-17383.25
2024,12,218,Entity_0218,1.0,L2-ALL,-17537.07
2024,1,220,Entity_0220,3.0,L2B,-5561.78
2024,2,220,Entity_0220,3.0,L2B,-7595.81
2024,3,220,Entity_0220,3.0,L2B,-7932.57
2024,4,220,Entity_0220,3.0,L2B,-7588.21
2024,5,220,Entity_0220,3.0,L2B,-15988.59
2024,6,220,Entity_0220,3.0,L2B,-7369.01
2024,7,220,Entity_0220,3.0,L2B,-1141.12
2024,8,220,Entity_0220,3.0,L2B,-9151.0
2024,9,220,Entity_0220,3.0,L2B,-8949.7
2024,10,220,Entity_0220,3.0,L2B,-8870.15
2024,11,220,Entity_0220,3.0,L2B,-8969.48
2024,12,220,Entity_0220,3.0,L2B,-9105.02
2024,1,221,Entity_0221,3.0,L2B,-9054.72
2024,2,221,Entity_0221,3.0,L2B,-12176.67
2024,3,221,Entity_0221,3.0,L2B,-12716.53
2024,4,221,Entity_0221,3.0,L2B,-12163.98
2024,5,221,Entity_0221,3.0,L2B,-25630.38
2024,6,221,Entity_0221,3.0,L2B,-11812.53
2024,7,221,Entity_0221,3.0,L2B,-1828.73
2024,8,221,Entity_0221,3.0,L2B,-14667.39
2024,9,221,Entity_0221,3.0,L2B,-14342.37
2024,10,221,Entity_0221,3.0,L2B,-14212.98
2024,11,221,Entity_0221,3.0,L2B,-14371.93
2024,12,221,Entity_0221,3.0,L2B,-14600.81
2024,1,222,Entity_0222,3.0,L2B,-30852.73
2024,2,222,Entity_0222,3.0,L2B,-22978.91
2024,3,222,Entity_0222,3.0,L2B,-206750.2
2024,4,222,Entity_0222,3.0,L2B,-14556.27
2024,5,222,Entity_0222,3.0,L2B,-34502.78
2024,6,222,Entity_0222,3.0,L2B,-50257.19
2024,7,222,Entity_0222,3.0,L2B,-24905.93
2024,8,222,Entity_0222,3.0,L2B,-46308.16
2024,9,222,Entity_0222,3.0,L2B,-49907.25
2024,10,222,Entity_0222,3.0,L2B,-30829.34
2024,11,222,Entity_0222,3.0,L2B,-33934.96
2024,12,222,Entity_0222,3.0,L2B,-24031.83
2024,1,224,Entity_0224,3.0,L2B,-30182.4
2024,2,224,Entity_0224,3.0,L2B,-40588.91
2024,3,224,Entity_0224,3.0,L2B,-42388.42
2024,4,224,Entity_0224,3.0,L2B,-40546.59
2024,5,224,Entity_0224,3.0,L2B,-85434.6
2024,6,224,Entity_0224,3.0,L2B,-39375.1
2024,7,224,Entity_0224,3.0,L2B,-6095.75
2024,8,224,Entity_0224,3.0,L2B,-48891.31
2024,9,224,Entity_0224,3.0,L2B,-47807.91
2024,10,224,Entity_0224,3.0,L2B,-47376.6
2024,11,224,Entity_0224,3.0,L2B,-47906.45
2024,12,224,Entity_0224,3.0,L2B,-48669.38
2024,1,226,Entity_0226,1.0,L2-ALL,30660.81
2024,2,226,Entity_0226,1.0,L2-ALL,-9142.57
2024,3,226,Entity_0226,1.0,L2-ALL,-9160.99
2024,4,226,Entity_0226,1.0,L2-ALL,-9635.98
2024,5,226,Entity_0226,1.0,L2-ALL,-8703.37
2024,6,226,Entity_0226,1.0,L2-ALL,-9937.24
2024,7,226,Entity_0226,1.0,L2-ALL,-9237.76
2024,8,226,Entity_0226,1.0,L2-ALL,-7722.33
2024,9,226,Entity_0226,1.0,L2-ALL,-9681.48
2024,10,226,Entity_0226,1.0,L2-ALL,-9500.24
2024,11,226,Entity_0226,1.0,L2-ALL,-8802.67
2024,12,226,Entity_0226,1.0,L2-ALL,-7480.73
2024,1,231,Entity_0231,1.0,L2-ALL,-17399.51
2024,2,231,Entity_0231,1.0,L2-ALL,-17425.51
2024,3,231,Entity_0231,1.0,L2-ALL,-17421.52
2024,4,231,Entity_0231,1.0,L2-ALL,-17477.51
2024,5,231,Entity_0231,1.0,L2-ALL,-17503.51
2024,6,231,Entity_0231,1.0,L2-ALL,-17525.51
2024,7,231,Entity_0231,1.0,L2-ALL,-14384.04
2024,8,231,Entity_0231,1.0,L2-ALL,-17581.51
2024,9,231,Entity_0231,1.0,L2-ALL,-17749.04
2024,10,231,Entity_0231,1.0,L2-ALL,-18164.26
2024,11,231,Entity_0231,1.0,L2-ALL,-18184.26
2024,12,231,Entity_0231,1.0,L2-ALL,-18215.26
2024,1,235,Entity_0235,1.0,L2-ALL,-14128.6
2024,2,235,Entity_0235,1.0,L2-ALL,-4546.52
2024,3,235,Entity_0235,1.0,L2-ALL,4538.48
2024,4,235,Entity_0235,1.0,L2-ALL,-14092.84
2024,5,235,Entity_0235,1.0,L2-ALL,4731.03
2024,6,235,Entity_0235,1.0,L2-ALL,-4658.63
2024,7,235,Entity_0235,1.0,L2-ALL,-11722.76
2024,8,235,Entity_0235,1.0,L2-ALL,4886.68
2024,9,235,Entity_0235,1.0,L2-ALL,-14185.47
2024,10,235,Entity_0235,1.0,L2-ALL,-4388.57
2024,11,235,Entity_0235,1.0,L2-ALL,4930.26
2024,12,235,Entity_0235,1.0,L2-ALL,-24562.85
2024,1,237,Entity_0237,1.0,L2-ALL,-28257.21
2024,2,237,Entity_0237,1.0,L2-ALL,-9093.04
2024,3,237,Entity_0237,1.0,L2-ALL,9076.96
2024,4,237,Entity_0237,1.0,L2-ALL,-28185.68
2024,5,237,Entity_0237,1.0,L2-ALL,9462.07
2024,6,237,Entity_0237,1.0,L2-ALL,-9317.25
2024,7,237,Entity_0237,1.0,L2-ALL,-23445.53
2024,8,237,Entity_0237,1.0,L2-ALL,9773.35
2024,9,237,Entity_0237,1.0,L2-ALL,-28370.94
2024,10,237,Entity_0237,1.0,L2-ALL,-8777.15
2024,11,237,Entity_0237,1.0,L2-ALL,9860.52
2024,12,237,Entity_0237,1.0,L2-ALL,-49125.7
2024,1,239,Entity_0239,1.0,L2-ALL,-13796.4
2024,2,239,Entity_0239,1.0,L2-ALL,-15274.17
2024,3,239,Entity_0239,1.0,L2-ALL,-15261.17
2024,4,239,Entity_0239,1.0,L2-ALL,-15306.17
2024,5,239,Entity_0239,1.0,L2-ALL,-15321.17
2024,6,239,Entity_0239,1.0,L2-ALL,-15332.17
2024,7,239,Entity_0239,1.0,L2-ALL,-12180.7
2024,8,239,Entity_0239,1.0,L2-ALL,-15286.48
2024,9,239,Entity_0239,1.0,L2-ALL,-15383.17
2024,10,239,Entity_0239,1.0,L2-ALL,-15398.17
2024,11,239,Entity_0239,1.0,L2-ALL,-15407.17
2024,12,239,Entity_0239,1.0,L2-ALL,-15355.17
2024,1,241,Entity_0241,1.0,L2-ALL,-5317.87
2024,2,241,Entity_0241,1.0,L2-ALL,-5408.13
2024,3,241,Entity_0241,1.0,L2-ALL,-5546.26
2024,4,241,Entity_0241,1.0,L2-ALL,-5347.52
2024,5,241,Entity_0241,1.0,L2-ALL,-3498.28
2024,6,241,Entity_0241,1.0,L2-ALL,-5509.18
2024,7,241,Entity_0241,1.0,L2-ALL,-3429.26
2024,8,241,Entity_0241,1.0,L2-ALL,-5452.9
2024,9,241,Entity_0241,1.0,L2-ALL,-5508.59
2024,10,241,Entity_0241,1.0,L2-ALL,-5466.91
2024,11,241,Entity_0241,1.0,L2-ALL,-5537.78
2024,12,241,Entity_0241,1.0,L2-ALL,-5420.54
2024,1,242,Entity_0242,1.0,L2-ALL,-10635.74
2024,2,242,Entity_0242,1.0,L2-ALL,-10816.26
2024,3,242,Entity_0242,1.0,L2-ALL,-11092.51
2024,4,242,Entity_0242,1.0,L2-ALL,-10695.05
2024,5,242,Entity_0242,1.0,L2-ALL,-6996.57
2024,6,242,Entity_0242,1.0,L2-ALL,-11018.36
2024,7,242,Entity_0242,1.0,L2-ALL,-6858.53
2024,8,242,Entity_0242,1.0,L2-ALL,-10905.8
2024,9,242,Entity_0242,1.0,L2-ALL,-11017.17
2024,10,242,Entity_0242,1.0,L2-ALL,-10933.81
2024,11,242,Entity_0242,1.0,L2-ALL,-11075.57
2024,12,242,Entity_0242,1.0,L2-ALL,-10841.08
2024,1,245,Entity_0245,1.0,L2-ALL,-4462.16
2024,2,245,Entity_0245,1.0,L2-ALL,-8219.43
2024,3,245,Entity_0245,1.0,L2-ALL,-10542.98
2024,4,245,Entity_0245,1.0,L2-ALL,-10237.88
2024,5,245,Entity_0245,1.0,L2-ALL,-9104.92
2024,6,245,Entity_0245,1.0,L2-ALL,-10257.99
2024,7,245,Entity_0245,1.0,L2-ALL,-8663.86
2024,8,245,Entity_0245,1.0,L2-ALL,19721.8
2024,9,245,Entity_0245,1.0,L2-ALL,-10211.46
2024,10,245,Entity_0245,1.0,L2-ALL,-10453.69
2024,11,245,Entity_0245,1.0,L2-ALL,-10308.51
2024,12,245,Entity_0245,1.0,L2-ALL,-12473.45
2024,1,248,Entity_0248,1.0,L2-ALL,-26094.99
2024,2,248,Entity_0248,1.0,L2-ALL,-14994.85
2024,3,248,Entity_0248,1.0,L2-ALL,-3952.75
2024,4,248,Entity_0248,1.0,L2-ALL,-25976.2
2024,5,248,Entity_0248,1.0,L2-ALL,-15315.37
2024,6,248,Entity_0248,1.0,L2-ALL,-4069.48
2024,7,248,Entity_0248,1.0,L2-ALL,-14079.32
2024,8,248,Entity_0248,1.0,L2-ALL,-15206.58
2024,9,248,Entity_0248,1.0,L2-ALL,-26237.39
2024,10,248,Entity_0248,1.0,L2-ALL,-4298.26
2024,11,248,Entity_0248,1.0,L2-ALL,-15187.96
2024,12,248,Entity_0248,1.0,L2-ALL,-15373.77
2024,1,249,Entity_0249,1.0,L2-ALL,-52189.98
2024,2,249,Entity_0249,1.0,L2-ALL,-29989.69
2024,3,249,Entity_0249,1.0,L2-ALL,-7905.5
2024,4,249,Entity_0249,1.0,L2-ALL,-51952.4
2024,5,249,Entity_0249,1.0,L2-ALL,-30630.74
2024,6,249,Entity_0249,1.0,L2-ALL,-8138.96
2024,7,249,Entity_0249,1.0,L2-ALL,-28158.64
2024,8,249,Entity_0249,1.0,L2-ALL,-30413.15
2024,9,249,Entity_0249,1.0,L2-ALL,-52474.77
2024,10,249,Entity_0249,1.0,L2-ALL,-8596.52
2024,11,249,Entity_0249,1.0,L2-ALL,-30375.91
2024,12,249,Entity_0249,1.0,L2-ALL,-30747.54
2024,1,250,Entity_0250,1.0,L2-ALL,-14499.16
2024,2,250,Entity_0250,1.0,L2-ALL,-8376.12
2024,3,250,Entity_0250,1.0,L2-ALL,-2110.25
2024,4,250,Entity_0250,1.0,L2-ALL,-14510.39
2024,5,250,Entity_0250,1.0,L2-ALL,-8557.31
2024,6,250,Entity_0250,1.0,L2-ALL,-2275.3
2024,7,250,Entity_0250,1.0,L2-ALL,-7866.87
2024,8,250,Entity_0250,1.0,L2-ALL,-8496.57
2024,9,250,Entity_0250,1.0,L2-ALL,-14659.93
2024,10,250,Entity_0250,1.0,L2-ALL,-2309.09
2024,11,250,Entity_0250,1.0,L2-ALL,-8490.08
2024,12,250,Entity_0250,1.0,L2-ALL,-8575.35
2024,1,254,Entity_0254,1.0,L2-ALL,-7091.71
2024,2,254,Entity_0254,1.0,L2-ALL,-7472.85
2024,3,254,Entity_0254,1.0,L2-ALL,-7727.69
2024,4,254,Entity_0254,1.0,L2-ALL,-7488.2
2024,5,254,Entity_0254,1.0,L2-ALL,-7618.83
2024,6,254,Entity_0254,1.0,L2-ALL,-7300.29
2024,7,254,Entity_0254,1.0,L2-ALL,8750.93
2024,8,254,Entity_0254,1.0,L2-ALL,4176.53
2024,9,254,Entity_0254,1.0,L2-ALL,-7509.92
2024,10,254,Entity_0254,1.0,L2-ALL,-6664.69
2024,11,254,Entity_0254,1.0,L2-ALL,-7411.22
2024,12,254,Entity_0254,1.0,L2-ALL,-8427.14
2024,1,284,Entity_0284,1.0,L2-ALL,-17814.94
2024,2,284,Entity_0284,1.0,L2-ALL,-17821.17
2024,3,284,Entity_0284,1.0,L2-ALL,-17917.05
2024,4,284,Entity_0284,1.0,L2-ALL,-17834.35
2024,5,284,Entity_0284,1.0,L2-ALL,-18488.57
2024,6,284,Entity_0284,1.0,L2-ALL,-17847.27
2024,7,284,Entity_0284,1.0,L2-ALL,-13520.0
2024,8,284,Entity_0284,1.0,L2-ALL,-17860.26
2024,9,284,Entity_0284,1.0,L2-ALL,-17866.63
2024,10,284,Entity_0284,1.0,L2-ALL,-17985.72
2024,11,284,Entity_0284,1.0,L2-ALL,-17809.73
2024,12,284,Entity_0284,1.0,L2-ALL,-12002.61
2024,1,291,Entity_0291,1.0,L2-ALL,-14236.21
2024,2,291,Entity_0291,1.0,L2-ALL,-14253.53
2024,3,291,Entity_0291,1.0,L2-ALL,-14891.31
2024,4,291,Entity_0291,1.0,L2-ALL,-14290.1
2024,5,291,Entity_0291,1.0,L2-ALL,-14616.6
2024,6,291,Entity_0291,1.0,L2-ALL,-14325.99
2024,7,291,Entity_0291,1.0,L2-ALL,-11479.96
2024,8,291,Entity_0291,1.0,L2-ALL,-14362.08
2024,9,291,Entity_0291,1.0,L2-ALL,-14379.76
2024,10,291,Entity_0291,1.0,L2-ALL,-14703.62
2024,11,291,Entity_0291,1.0,L2-ALL,-14416.16
2024,12,291,Entity_0291,1.0,L2-ALL,-14738.95
2024,1,294,Entity_0294,1.0,L2-ALL,-1166.19
2024,2,294,Entity_0294,1.0,L2-ALL,-3267.4
2024,3,294,Entity_0294,1.0,L2-ALL,-5058.82
2024,4,294,Entity_0294,1.0,L2-ALL,-1275.46
2024,5,294,Entity_0294,1.0,L2-ALL,-44522.39
2024,6,294,Entity_0294,1.0,L2-ALL,-6509.43
2024,7,294,Entity_0294,1.0,L2-ALL,643.4
2024,8,294,Entity_0294,1.0,L2-ALL,-6463.41
2024,9,294,Entity_0294,1.0,L2-ALL,-2542.4
2024,10,294,Entity_0294,1.0,L2-ALL,-4477.38
2024,11,294,Entity_0294,1.0,L2-ALL,-6464.92
2024,12,294,Entity_0294,1.0,L2-ALL,-2481.6
2024,1,295,Entity_0295,1.0,L2-ALL,-41126.27
2024,2,295,Entity_0295,1.0,L2-ALL,-41190.62
2024,3,295,Entity_0295,1.0,L2-ALL,-42356.11
2024,4,295,Entity_0295,1.0,L2-ALL,-41115.01
2024,5,295,Entity_0295,1.0,L2-ALL,-97883.28
2024,6,295,Entity_0295,1.0,L2-ALL,14506.62
2024,7,295,Entity_0295,1.0,L2-ALL,-35981.2
2024,8,295,Entity_0295,1.0,L2-ALL,-97537.15
2024,9,295,Entity_0295,1.0,L2-ALL,14336.28
2024,10,295,Entity_0295,1.0,L2-ALL,-42988.92
2024,11,295,Entity_0295,1.0,L2-ALL,-98173.24
2024,12,295,Entity_0295,1.0,L2-ALL,-4084.88
2024,1,296,Entity_0296,1.0,L2-ALL,-20563.14
2024,2,296,Entity_0296,1.0,L2-ALL,-20595.31
2024,3,296,Entity_0296,1.0,L2-ALL,-21178.06
2024,4,296,Entity_0296,1.0,L2-ALL,-20557.51
2024,5,296,Entity_0296,1.0,L2-ALL,-48941.64
2024,6,296,Entity_0296,1.0,L2-ALL,7253.31
2024,7,296,Entity_0296,1.0,L2-ALL,-17990.6
2024,8,296,Entity_0296,1.0,L2-ALL,-48768.58
2024,9,296,Entity_0296,1.0,L2-ALL,7168.14
2024,10,296,Entity_0296,1.0,L2-ALL,-21494.46
2024,11,296,Entity_0296,1.0,L2-ALL,-49086.62
2024,12,296,Entity_0296,1.0,L2-ALL,-2042.44
2024,1,298,Entity_0298,1.0,L2-ALL,-2882.24
2024,2,298,Entity_0298,1.0,L2-ALL,-2191.87
2024,3,298,Entity_0298,1.0,L2-ALL,-4863.72
2024,4,298,Entity_0298,1.0,L2-ALL,-4413.6
2024,5,298,Entity_0298,1.0,L2-ALL,-3709.65
2024,6,298,Entity_0298,1.0,L2-ALL,-4327.63
2024,7,298,Entity_0298,1.0,L2-ALL,-319.67
2024,8,298,Entity_0298,1.0,L2-ALL,-4257.81
2024,9,298,Entity_0298,1.0,L2-ALL,-2774.49
2024,10,298,Entity_0298,1.0,L2-ALL,-3874.27
2024,11,298,Entity_0298,1.0,L2-ALL,-5382.21
2024,12,298,Entity_0298,1.0,L2-ALL,-5163.46
2024,1,304,Entity_0304,1.0,L2-ALL,-1070.22
2024,2,304,Entity_0304,1.0,L2-ALL,-547.33
2024,3,304,Entity_0304,1.0,L2-ALL,-3340.24
2024,4,304,Entity_0304,1.0,L2-ALL,-3063.25
2024,5,304,Entity_0304,1.0,L2-ALL,-2105.73
2024,6,304,Entity_0304,1.0,L2-ALL,-2740.24
2024,7,304,Entity_0304,1.0,L2-ALL,-2089.8
2024,8,304,Entity_0304,1.0,L2-ALL,-2665.91
2024,9,304,Entity_0304,1.0,L2-ALL,-1171.75
2024,10,304,Entity_0304,1.0,L2-ALL,-2316.35
2024,11,304,Entity_0304,1.0,L2-ALL,-3967.68
2024,12,304,Entity_0304,1.0,L2-ALL,-2676.67
2024,1,306,Entity_0306,1.0,L2-ALL,-1689.16
2024,2,306,Entity_0306,1.0,L2-ALL,-13320.16
2024,3,306,Entity_0306,1.0,L2-ALL,-13307.16
2024,4,306,Entity_0306,1.0,L2-ALL,-12735.16
2024,5,306,Entity_0306,1.0,L2-ALL,-13367.16
2024,6,306,Entity_0306,1.0,L2-ALL,-13379.16
2024,7,306,Entity_0306,1.0,L2-ALL,-8098.3
2024,8,306,Entity_0306,1.0,L2-ALL,-13411.16
2024,9,306,Entity_0306,1.0,L2-ALL,-13428.16
2024,10,306,Entity_0306,1.0,L2-ALL,-13443.16
